# lat,lon,tnum,Layer_1_depth,Layer_2_depth,Layer_3_depth,Layer_4_depth,Layer_5_depth,Layer_6_depth,Layer_7_depth,Layer_8_depth,Layer_9_depth
7.802792532603176312e+01,6.847930370786845344e+01,2.519000000000000000e+03,7.287279999999999518e+02,4.728619999999999663e+02,3.870099999999999909e+02,3.055519999999999641e+02,2.251079999999999757e+02,1.564939999999999998e+02,1.145820000000000078e+02,6.016399999999999437e+01,nan
7.802790490872344265e+01,6.847938569681464571e+01,2.520000000000000000e+03,7.290659999999999172e+02,4.732000000000000455e+02,3.870099999999999909e+02,3.052139999999999986e+02,2.254459999999999980e+02,1.564939999999999998e+02,1.145820000000000078e+02,6.016399999999999437e+01,nan
7.802788644991343858e+01,6.847947979337192237e+01,2.521000000000000000e+03,7.290659999999999172e+02,4.735379999999999541e+02,3.876859999999999786e+02,3.052139999999999986e+02,2.254459999999999980e+02,1.564939999999999998e+02,1.145820000000000078e+02,6.016399999999999437e+01,nan
7.802786675720716403e+01,6.847956767388208732e+01,2.522000000000000000e+03,7.297420000000000755e+02,4.735379999999999541e+02,3.876859999999999786e+02,3.048759999999999764e+02,2.257839999999999918e+02,1.564939999999999998e+02,1.149200000000000159e+02,6.016399999999999437e+01,nan
7.802784658428082309e+01,6.847965329742980600e+01,2.523000000000000000e+03,7.310940000000000509e+02,4.742139999999999986e+02,3.876859999999999786e+02,3.048759999999999764e+02,2.257839999999999918e+02,1.568319999999999936e+02,1.149200000000000159e+02,6.016399999999999437e+01,nan
7.802782458397902587e+01,6.847972768533692545e+01,2.524000000000000000e+03,7.317699999999999818e+02,4.742139999999999986e+02,3.876859999999999786e+02,3.045380000000000109e+02,2.257839999999999918e+02,1.568319999999999936e+02,1.149200000000000159e+02,6.016399999999999437e+01,nan
7.802780339649530106e+01,6.847980738323290950e+01,2.525000000000000000e+03,7.321079999999999472e+02,4.745520000000000209e+02,3.876859999999999786e+02,3.048759999999999764e+02,2.257839999999999918e+02,1.568319999999999936e+02,1.149200000000000159e+02,6.016399999999999437e+01,nan
7.802778120499887393e+01,6.847988045239171129e+01,2.526000000000000000e+03,7.324460000000001401e+02,4.745520000000000209e+02,3.880240000000000578e+02,3.048759999999999764e+02,2.261219999999999857e+02,1.568319999999999936e+02,1.152580000000000098e+02,6.016399999999999437e+01,nan
7.802775575213456705e+01,6.847992084741123620e+01,2.527000000000000000e+03,7.334599999999999227e+02,4.745520000000000209e+02,3.876859999999999786e+02,3.055519999999999641e+02,2.264599999999999795e+02,1.568319999999999936e+02,1.152580000000000098e+02,6.016399999999999437e+01,nan
7.802773003626971615e+01,6.847995858264771130e+01,2.528000000000000000e+03,7.337980000000001155e+02,4.748899999999999864e+02,3.876859999999999786e+02,3.062280000000000086e+02,2.264599999999999795e+02,1.568319999999999936e+02,1.152580000000000098e+02,6.016399999999999437e+01,nan
7.802770432040486526e+01,6.847999631788417219e+01,2.529000000000000000e+03,7.341359999999999673e+02,4.748899999999999864e+02,3.880240000000000578e+02,3.062280000000000086e+02,2.261219999999999857e+02,1.568319999999999936e+02,1.152580000000000098e+02,6.016399999999999437e+01,nan
7.802768593778164075e+01,6.848006517606373222e+01,2.530000000000000000e+03,7.344739999999999327e+02,4.748899999999999864e+02,3.907280000000000086e+02,3.062280000000000086e+02,2.261219999999999857e+02,1.568319999999999936e+02,1.152580000000000098e+02,6.016399999999999437e+01,nan
7.802766913563182527e+01,6.848015391126986628e+01,2.531000000000000000e+03,7.351500000000000909e+02,4.752280000000000655e+02,3.910659999999999741e+02,3.062280000000000086e+02,2.261219999999999857e+02,1.568319999999999936e+02,1.152580000000000098e+02,6.016399999999999437e+01,nan
7.802764598915638317e+01,6.848021835502055410e+01,2.532000000000000000e+03,7.351500000000000909e+02,4.755659999999999741e+02,3.910659999999999741e+02,3.062280000000000086e+02,2.261219999999999857e+02,1.568319999999999936e+02,1.155960000000000036e+02,6.016399999999999437e+01,nan
7.802762153248527000e+01,6.848027128536445218e+01,2.533000000000000000e+03,7.354879999999999427e+02,4.759039999999999964e+02,3.910659999999999741e+02,3.058899999999999864e+02,2.264599999999999795e+02,1.571699999999999875e+02,1.155960000000000036e+02,6.016399999999999437e+01,nan
7.802759767408123537e+01,6.848032793172501442e+01,2.534000000000000000e+03,7.354879999999999427e+02,4.759039999999999964e+02,3.914039999999999964e+02,3.062280000000000086e+02,2.264599999999999795e+02,1.571699999999999875e+02,1.155960000000000036e+02,6.016399999999999437e+01,nan
7.802757236402612762e+01,6.848037154209522726e+01,2.535000000000000000e+03,7.354879999999999427e+02,4.745520000000000209e+02,3.914039999999999964e+02,3.058899999999999864e+02,2.264599999999999795e+02,1.575079999999999814e+02,1.155960000000000036e+02,5.982600000000000051e+01,nan
7.802755295227636623e+01,6.848045087591671631e+01,2.536000000000000000e+03,7.358260000000000218e+02,4.745520000000000209e+02,3.917419999999999618e+02,3.058899999999999864e+02,2.267980000000000018e+02,1.575079999999999814e+02,1.155960000000000036e+02,5.982600000000000051e+01,nan
7.802753131267608921e+01,6.848052772836057045e+01,2.537000000000000000e+03,7.361639999999999873e+02,4.745520000000000209e+02,3.907280000000000086e+02,3.062280000000000086e+02,2.267980000000000018e+02,1.575079999999999814e+02,1.155960000000000036e+02,5.982600000000000051e+01,nan
7.802751197589290655e+01,6.848061682217397106e+01,2.538000000000000000e+03,7.361639999999999873e+02,4.745520000000000209e+02,3.907280000000000086e+02,3.062280000000000086e+02,2.271359999999999957e+02,1.575079999999999814e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802749073581617267e+01,6.848069622586152150e+01,2.539000000000000000e+03,7.361639999999999873e+02,4.745520000000000209e+02,3.903899999999999864e+02,3.065659999999999741e+02,2.271359999999999957e+02,1.575079999999999814e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802747014373305490e+01,6.848077940671863928e+01,2.540000000000000000e+03,7.365019999999999527e+02,4.769180000000000064e+02,3.900519999999999641e+02,3.072419999999999618e+02,2.271359999999999957e+02,1.575079999999999814e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802744934239787256e+01,6.848086143391310543e+01,2.541000000000000000e+03,7.365019999999999527e+02,4.772559999999999718e+02,3.900519999999999641e+02,3.072419999999999618e+02,2.274739999999999895e+02,1.575079999999999814e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802742763641552415e+01,6.848093783319062311e+01,2.542000000000000000e+03,7.368399999999999181e+02,4.772559999999999718e+02,3.903899999999999864e+02,3.069039999999999964e+02,2.274739999999999895e+02,1.575079999999999814e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802740428877221746e+01,6.848100203920972717e+01,2.543000000000000000e+03,7.368399999999999181e+02,4.772559999999999718e+02,3.927559999999999718e+02,3.069039999999999964e+02,2.278119999999999834e+02,1.575079999999999814e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802738357549436898e+01,6.848108371081904977e+01,2.544000000000000000e+03,7.371779999999999973e+02,4.772559999999999718e+02,3.930939999999999941e+02,3.096080000000000041e+02,2.278119999999999834e+02,1.578460000000000036e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802736265303283858e+01,6.848116389994103770e+01,2.545000000000000000e+03,7.375159999999999627e+02,4.772559999999999718e+02,3.910659999999999741e+02,3.096080000000000041e+02,2.281500000000000057e+02,1.578460000000000036e+02,1.159340000000000117e+02,5.982600000000000051e+01,nan
7.802734501232588116e+01,6.848126076186028399e+01,2.546000000000000000e+03,7.375159999999999627e+02,4.772559999999999718e+02,3.914039999999999964e+02,3.092699999999999818e+02,2.281500000000000057e+02,1.578460000000000036e+02,1.162720000000000056e+02,5.982600000000000051e+01,nan
7.802732456630013758e+01,6.848134376457625194e+01,2.547000000000000000e+03,7.381920000000000073e+02,4.786080000000000041e+02,3.910659999999999741e+02,3.089319999999999595e+02,2.281500000000000057e+02,1.578460000000000036e+02,1.162720000000000056e+02,6.016399999999999437e+01,nan
7.802730594398212816e+01,6.848143715736934212e+01,2.548000000000000000e+03,7.385299999999999727e+02,4.789459999999999695e+02,3.907280000000000086e+02,3.092699999999999818e+02,2.284880000000000280e+02,1.581839999999999975e+02,1.162720000000000056e+02,6.016399999999999437e+01,nan
7.802728675841723316e+01,6.848152788897719745e+01,2.549000000000000000e+03,7.388679999999999382e+02,4.789459999999999695e+02,3.910659999999999741e+02,3.102839999999999918e+02,2.284880000000000280e+02,1.581839999999999975e+02,1.162720000000000056e+02,6.016399999999999437e+01,nan
7.802726851161781951e+01,6.848162262559088731e+01,2.550000000000000000e+03,7.392060000000000173e+02,4.789459999999999695e+02,3.937699999999999818e+02,3.102839999999999918e+02,2.288260000000000218e+02,1.581839999999999975e+02,1.162720000000000056e+02,6.016399999999999437e+01,nan
7.802725141816843291e+01,6.848172207590572214e+01,2.551000000000000000e+03,7.395439999999999827e+02,4.792839999999999918e+02,3.941080000000000041e+02,3.106220000000000141e+02,2.288260000000000218e+02,1.581839999999999975e+02,1.162720000000000056e+02,6.016399999999999437e+01,nan
7.802723243253497287e+01,6.848181377368656797e+01,2.552000000000000000e+03,7.398819999999999482e+02,4.796219999999999573e+02,3.941080000000000041e+02,3.106220000000000141e+02,2.291640000000000157e+02,1.585219999999999914e+02,1.162720000000000056e+02,6.016399999999999437e+01,nan
7.802721295315484440e+01,6.848190304158096353e+01,2.553000000000000000e+03,7.402199999999999136e+02,4.799599999999999795e+02,3.944459999999999695e+02,3.089319999999999595e+02,2.291640000000000157e+02,1.585219999999999914e+02,1.166100000000000136e+02,6.050199999999999534e+01,nan
7.802719400901695224e+01,6.848199478197595624e+01,2.554000000000000000e+03,7.405579999999999927e+02,4.799599999999999795e+02,3.944459999999999695e+02,3.089319999999999595e+02,2.291640000000000157e+02,1.588599999999999852e+02,1.166100000000000136e+02,6.050199999999999534e+01,nan
7.802717363815575879e+01,6.848207855764960073e+01,2.555000000000000000e+03,7.408959999999999582e+02,4.799599999999999795e+02,3.947839999999999918e+02,3.089319999999999595e+02,2.291640000000000157e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802715348794565386e+01,6.848216394483677050e+01,2.556000000000000000e+03,7.412339999999999236e+02,4.799599999999999795e+02,3.947839999999999918e+02,3.089319999999999595e+02,2.295020000000000095e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802713676517832653e+01,6.848226497888231279e+01,2.557000000000000000e+03,7.415720000000000027e+02,4.799599999999999795e+02,3.930939999999999941e+02,3.112980000000000018e+02,2.295020000000000095e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802711715206903875e+01,6.848235329848735375e+01,2.558000000000000000e+03,7.415720000000000027e+02,4.802980000000000018e+02,3.951219999999999573e+02,3.112980000000000018e+02,2.298400000000000318e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802709768058643647e+01,6.848244229700001995e+01,2.559000000000000000e+03,7.419099999999999682e+02,4.802980000000000018e+02,3.951219999999999573e+02,3.109599999999999795e+02,2.308540000000000134e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.016399999999999437e+01,nan
7.802707717157670686e+01,6.848252596270164361e+01,2.560000000000000000e+03,7.419099999999999682e+02,4.806359999999999673e+02,3.951219999999999573e+02,3.102839999999999918e+02,2.298400000000000318e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802705772963412301e+01,6.848261493986254322e+01,2.561000000000000000e+03,7.425860000000000127e+02,4.813119999999999550e+02,3.954599999999999795e+02,3.102839999999999918e+02,2.301780000000000257e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802703776070617891e+01,6.848270098451875754e+01,2.562000000000000000e+03,7.429239999999999782e+02,4.816499999999999773e+02,3.951219999999999573e+02,3.099459999999999695e+02,2.305160000000000196e+02,1.588599999999999852e+02,1.169480000000000075e+02,6.050199999999999534e+01,nan
7.802702231225389085e+01,6.848280592001702871e+01,2.563000000000000000e+03,7.429239999999999782e+02,4.816499999999999773e+02,3.951219999999999573e+02,3.099459999999999695e+02,2.305160000000000196e+02,1.588599999999999852e+02,1.172860000000000156e+02,6.050199999999999534e+01,nan
7.802701207707002595e+01,6.848292556023250199e+01,2.564000000000000000e+03,7.429239999999999782e+02,4.816499999999999773e+02,3.961359999999999673e+02,3.099459999999999695e+02,2.305160000000000196e+02,1.588599999999999852e+02,1.172860000000000156e+02,6.050199999999999534e+01,nan
7.802700380352285947e+01,6.848304625397483392e+01,2.565000000000000000e+03,7.432619999999999436e+02,4.816499999999999773e+02,3.941080000000000041e+02,3.099459999999999695e+02,2.305160000000000196e+02,1.588599999999999852e+02,1.172860000000000156e+02,6.083999999999999631e+01,nan
7.802700090006221956e+01,6.848316754065547229e+01,2.566000000000000000e+03,7.432619999999999436e+02,4.813119999999999550e+02,3.964739999999999895e+02,3.123120000000000118e+02,2.308540000000000134e+02,1.591979999999999791e+02,1.172860000000000156e+02,6.083999999999999631e+01,nan
7.802699367799097274e+01,6.848329216061677016e+01,2.567000000000000000e+03,7.432619999999999436e+02,4.816499999999999773e+02,3.964739999999999895e+02,3.109599999999999795e+02,2.308540000000000134e+02,1.591979999999999791e+02,1.176240000000000094e+02,6.083999999999999631e+01,nan
7.802698478547782202e+01,6.848340705108716975e+01,2.568000000000000000e+03,7.432619999999999436e+02,4.830019999999999527e+02,3.968119999999999550e+02,3.109599999999999795e+02,2.311920000000000073e+02,1.591979999999999791e+02,1.176240000000000094e+02,6.117799999999999727e+01,nan
7.802696667695884969e+01,6.848350068970428595e+01,2.569000000000000000e+03,7.442759999999999536e+02,4.830019999999999527e+02,3.968119999999999550e+02,3.109599999999999795e+02,2.311920000000000073e+02,1.595360000000000014e+02,1.176240000000000094e+02,6.117799999999999727e+01,nan
7.802696219041000347e+01,6.848361654054959047e+01,2.570000000000000000e+03,7.442759999999999536e+02,4.830019999999999527e+02,3.964739999999999895e+02,3.109599999999999795e+02,2.311920000000000073e+02,1.595360000000000014e+02,1.176240000000000094e+02,6.117799999999999727e+01,nan
7.802694541085809021e+01,6.848371322825529717e+01,2.571000000000000000e+03,7.442759999999999536e+02,4.830019999999999527e+02,3.971499999999999773e+02,3.112980000000000018e+02,2.315300000000000296e+02,1.595360000000000014e+02,1.176240000000000094e+02,6.117799999999999727e+01,nan
7.802692712220134297e+01,6.848380597833899230e+01,2.572000000000000000e+03,7.446139999999999191e+02,4.830019999999999527e+02,3.971499999999999773e+02,3.112980000000000018e+02,2.315300000000000296e+02,1.598739999999999952e+02,1.176240000000000094e+02,6.117799999999999727e+01,nan
7.802691452310710929e+01,6.848391904381473694e+01,2.573000000000000000e+03,7.446139999999999191e+02,4.830019999999999527e+02,3.974879999999999995e+02,3.109599999999999795e+02,2.318680000000000234e+02,1.598739999999999952e+02,1.176240000000000094e+02,6.117799999999999727e+01,nan
7.802689848443714027e+01,6.848402026512718521e+01,2.574000000000000000e+03,7.449520000000001119e+02,4.833399999999999750e+02,3.974879999999999995e+02,3.116359999999999673e+02,2.318680000000000234e+02,1.598739999999999952e+02,1.179620000000000033e+02,6.151599999999999824e+01,nan
7.802688225417585954e+01,6.848412223405826182e+01,2.575000000000000000e+03,7.452899999999999636e+02,4.836779999999999973e+02,3.974879999999999995e+02,3.123120000000000118e+02,2.318680000000000234e+02,1.602119999999999891e+02,1.179620000000000033e+02,6.151599999999999824e+01,nan
7.802687666873063677e+01,6.848423447405627940e+01,2.576000000000000000e+03,7.456279999999999291e+02,4.853679999999999950e+02,3.978259999999999650e+02,3.129879999999999995e+02,2.322060000000000173e+02,1.602119999999999891e+02,1.179620000000000033e+02,6.151599999999999824e+01,nan
7.802686775953536369e+01,6.848435111983550883e+01,2.577000000000000000e+03,7.456279999999999291e+02,4.850299999999999727e+02,3.978259999999999650e+02,3.133259999999999650e+02,2.322060000000000173e+02,1.602119999999999891e+02,1.183000000000000114e+02,6.151599999999999824e+01,nan
7.802685804914079881e+01,6.848446818978371198e+01,2.578000000000000000e+03,7.459660000000000082e+02,4.853679999999999950e+02,3.981639999999999873e+02,3.133259999999999650e+02,2.325440000000000111e+02,1.605499999999999829e+02,1.183000000000000114e+02,6.151599999999999824e+01,nan
7.802684032161450034e+01,6.848456535480727325e+01,2.579000000000000000e+03,7.463040000000000873e+02,4.857059999999999604e+02,3.981639999999999873e+02,3.133259999999999650e+02,2.325440000000000111e+02,1.605499999999999829e+02,1.183000000000000114e+02,6.117799999999999727e+01,nan
7.802682547256873136e+01,6.848467333182954064e+01,2.580000000000000000e+03,7.466419999999999391e+02,4.860439999999999827e+02,3.985020000000000095e+02,3.133259999999999650e+02,2.338960000000000150e+02,1.605499999999999829e+02,1.183000000000000114e+02,6.151599999999999824e+01,nan
7.802681387869020568e+01,6.848478901922820228e+01,2.581000000000000000e+03,7.469800000000000182e+02,4.853679999999999950e+02,3.985020000000000095e+02,3.133259999999999650e+02,2.338960000000000150e+02,1.605499999999999829e+02,1.183000000000000114e+02,6.151599999999999824e+01,nan
7.802680057510269762e+01,6.848489936759550289e+01,2.582000000000000000e+03,7.469800000000000182e+02,4.860439999999999827e+02,3.985020000000000095e+02,3.136639999999999873e+02,2.338960000000000150e+02,1.608880000000000052e+02,1.186380000000000052e+02,6.151599999999999824e+01,nan
7.802680256533105307e+01,6.848501954652128632e+01,2.583000000000000000e+03,7.473179999999999836e+02,4.863820000000000050e+02,3.985020000000000095e+02,3.146779999999999973e+02,2.338960000000000150e+02,1.612259999999999991e+02,1.186380000000000052e+02,6.151599999999999824e+01,nan
7.802680997251231076e+01,6.848514209611133197e+01,2.584000000000000000e+03,7.476560000000000628e+02,4.863820000000000050e+02,3.985020000000000095e+02,3.146779999999999973e+02,2.335580000000000211e+02,1.612259999999999991e+02,1.186380000000000052e+02,6.151599999999999824e+01,nan
7.802681221894266628e+01,6.848526989697435852e+01,2.585000000000000000e+03,7.479939999999999145e+02,4.863820000000000050e+02,3.985020000000000095e+02,3.146779999999999973e+02,2.335580000000000211e+02,1.612259999999999991e+02,1.186380000000000052e+02,6.151599999999999824e+01,nan
7.802679880486448383e+01,6.848538195981714694e+01,2.586000000000000000e+03,7.483319999999999936e+02,4.867199999999999704e+02,3.985020000000000095e+02,3.146779999999999973e+02,2.335580000000000211e+02,1.612259999999999991e+02,1.186380000000000052e+02,6.151599999999999824e+01,nan
7.802677834584049776e+01,6.848545574820110460e+01,2.587000000000000000e+03,7.483319999999999936e+02,4.867199999999999704e+02,3.981639999999999873e+02,3.146779999999999973e+02,2.335580000000000211e+02,1.612259999999999991e+02,1.189759999999999991e+02,6.151599999999999824e+01,nan
7.802675743354859605e+01,6.848553456446416021e+01,2.588000000000000000e+03,7.486699999999999591e+02,4.870579999999999927e+02,3.971499999999999773e+02,3.146779999999999973e+02,2.338960000000000150e+02,1.615639999999999930e+02,1.189759999999999991e+02,6.151599999999999824e+01,nan
7.802673471956057938e+01,6.848559953767073694e+01,2.589000000000000000e+03,7.500219999999999345e+02,4.873959999999999582e+02,3.968119999999999550e+02,3.146779999999999973e+02,2.338960000000000150e+02,1.615639999999999930e+02,1.189759999999999991e+02,6.185399999999999920e+01,nan
7.802672105094556798e+01,6.848569854514393285e+01,2.590000000000000000e+03,7.503600000000001273e+02,4.877339999999999804e+02,3.971499999999999773e+02,3.150159999999999627e+02,2.338960000000000150e+02,1.615639999999999930e+02,1.189759999999999991e+02,6.185399999999999920e+01,nan
7.802673209943033328e+01,6.848581568292816257e+01,2.591000000000000000e+03,7.506979999999999791e+02,4.877339999999999804e+02,3.971499999999999773e+02,3.150159999999999627e+02,2.342340000000000089e+02,1.619019999999999868e+02,1.189759999999999991e+02,6.185399999999999920e+01,nan
7.802673555802309124e+01,6.848593818379571019e+01,2.592000000000000000e+03,7.510359999999999445e+02,4.880720000000000027e+02,3.971499999999999773e+02,3.146779999999999973e+02,2.342340000000000089e+02,1.619019999999999868e+02,1.193139999999999930e+02,5.948799999999999955e+01,nan
7.802671955140704085e+01,6.848603420259499330e+01,2.593000000000000000e+03,7.513739999999999100e+02,4.884099999999999682e+02,3.988399999999999750e+02,3.150159999999999627e+02,2.349100000000000250e+02,1.619019999999999868e+02,1.193139999999999930e+02,5.948799999999999955e+01,nan
7.802670598181440198e+01,6.848613984509954378e+01,2.594000000000000000e+03,7.513739999999999100e+02,4.887479999999999905e+02,3.991779999999999973e+02,3.153539999999999850e+02,2.352480000000000189e+02,1.622399999999999807e+02,1.193139999999999930e+02,5.948799999999999955e+01,nan
7.802669788182842581e+01,6.848626218617405925e+01,2.595000000000000000e+03,7.517120000000001028e+02,4.890859999999999559e+02,3.991779999999999973e+02,3.173820000000000050e+02,2.345720000000000312e+02,1.622399999999999807e+02,1.193139999999999930e+02,5.948799999999999955e+01,nan
7.802669175777523947e+01,6.848638167411453992e+01,2.596000000000000000e+03,7.520499999999999545e+02,4.890859999999999559e+02,3.985020000000000095e+02,3.173820000000000050e+02,2.349100000000000250e+02,1.625780000000000030e+02,1.193139999999999930e+02,5.948799999999999955e+01,nan
7.802667322505108416e+01,6.848647526132873509e+01,2.597000000000000000e+03,7.523879999999999200e+02,4.894239999999999782e+02,3.981639999999999873e+02,3.177199999999999704e+02,2.349100000000000250e+02,1.625780000000000030e+02,1.196520000000000010e+02,5.948799999999999955e+01,nan
7.802665732655296438e+01,6.848657903309708672e+01,2.598000000000000000e+03,7.523879999999999200e+02,4.897620000000000005e+02,3.981639999999999873e+02,3.177199999999999704e+02,2.352480000000000189e+02,1.629159999999999968e+02,1.196520000000000010e+02,5.948799999999999955e+01,nan
7.802663819591528238e+01,6.848666927870232257e+01,2.599000000000000000e+03,7.527259999999999991e+02,4.900999999999999659e+02,3.981639999999999873e+02,3.180579999999999927e+02,2.352480000000000189e+02,1.629159999999999968e+02,1.196520000000000010e+02,5.948799999999999955e+01,nan
7.802662443466068964e+01,6.848678011916730668e+01,2.600000000000000000e+03,7.527259999999999991e+02,4.904379999999999882e+02,3.985020000000000095e+02,3.153539999999999850e+02,2.352480000000000189e+02,1.629159999999999968e+02,1.196520000000000010e+02,5.948799999999999955e+01,nan
7.802660351836040320e+01,6.848685652863873941e+01,2.601000000000000000e+03,7.530640000000000782e+02,4.904379999999999882e+02,3.985020000000000095e+02,3.163679999999999950e+02,2.355860000000000127e+02,1.629159999999999968e+02,1.196520000000000010e+02,5.948799999999999955e+01,nan
7.802657979452315828e+01,6.848691738737730361e+01,2.602000000000000000e+03,7.530640000000000782e+02,4.921279999999999859e+02,3.988399999999999750e+02,3.160299999999999727e+02,2.355860000000000127e+02,1.632539999999999907e+02,1.199899999999999949e+02,5.948799999999999955e+01,nan
7.802655558584513074e+01,6.848697369886750153e+01,2.603000000000000000e+03,7.530640000000000782e+02,4.911139999999999759e+02,3.991779999999999973e+02,3.163679999999999950e+02,2.359240000000000066e+02,1.632539999999999907e+02,1.199899999999999949e+02,5.948799999999999955e+01,nan
7.802653755050846485e+01,6.848706897220344558e+01,2.604000000000000000e+03,7.530640000000000782e+02,4.911139999999999759e+02,3.991779999999999973e+02,3.163679999999999950e+02,2.359240000000000066e+02,1.632539999999999907e+02,1.199899999999999949e+02,5.948799999999999955e+01,nan
7.802651978609740979e+01,6.848716618474190909e+01,2.605000000000000000e+03,7.530640000000000782e+02,4.914519999999999982e+02,3.995159999999999627e+02,3.170439999999999827e+02,2.359240000000000066e+02,1.632539999999999907e+02,1.199899999999999949e+02,5.948799999999999955e+01,nan
7.802650251285162142e+01,6.848726530327408568e+01,2.606000000000000000e+03,7.534019999999999300e+02,4.914519999999999982e+02,3.995159999999999627e+02,3.177199999999999704e+02,2.362620000000000289e+02,1.632539999999999907e+02,1.199899999999999949e+02,5.948799999999999955e+01,nan
7.802648374193746861e+01,6.848735545496015220e+01,2.607000000000000000e+03,7.537400000000000091e+02,4.917899999999999636e+02,4.001920000000000073e+02,3.180579999999999927e+02,2.362620000000000289e+02,1.632539999999999907e+02,1.203279999999999887e+02,5.948799999999999955e+01,nan
7.802646415485813236e+01,6.848744337568605545e+01,2.608000000000000000e+03,7.537400000000000091e+02,4.917899999999999636e+02,4.001920000000000073e+02,3.194099999999999682e+02,2.366000000000000227e+02,1.632539999999999907e+02,1.203279999999999887e+02,5.915000000000000568e+01,nan
7.802644767421826089e+01,6.848754359721576179e+01,2.609000000000000000e+03,7.540779999999999745e+02,4.921279999999999859e+02,3.998539999999999850e+02,3.194099999999999682e+02,2.366000000000000227e+02,1.632539999999999907e+02,1.203279999999999887e+02,5.915000000000000568e+01,nan
7.802643256386599546e+01,6.848765011047169082e+01,2.610000000000000000e+03,7.540779999999999745e+02,4.921279999999999859e+02,3.998539999999999850e+02,3.197479999999999905e+02,2.366000000000000227e+02,1.635919999999999845e+02,1.203279999999999887e+02,5.915000000000000568e+01,nan
7.802641983206314080e+01,6.848776040724015957e+01,2.611000000000000000e+03,7.544160000000000537e+02,4.921279999999999859e+02,4.001920000000000073e+02,3.197479999999999905e+02,2.369380000000000166e+02,1.635919999999999845e+02,1.203279999999999887e+02,5.915000000000000568e+01,nan
7.802640204771027754e+01,6.848785753353135419e+01,2.612000000000000000e+03,7.547540000000000191e+02,4.924659999999999513e+02,4.001920000000000073e+02,3.173820000000000050e+02,2.369380000000000166e+02,1.635919999999999845e+02,1.206659999999999968e+02,5.915000000000000568e+01,nan
7.802638151842543834e+01,6.848794070496620634e+01,2.613000000000000000e+03,7.547540000000000191e+02,4.924659999999999513e+02,4.001920000000000073e+02,3.187339999999999804e+02,2.372760000000000105e+02,1.639299999999999784e+02,1.206659999999999968e+02,5.915000000000000568e+01,nan
7.802636261044143851e+01,6.848803250053015290e+01,2.614000000000000000e+03,7.577959999999999354e+02,4.928039999999999736e+02,4.001920000000000073e+02,3.194099999999999682e+02,2.372760000000000105e+02,1.639299999999999784e+02,1.206659999999999968e+02,5.915000000000000568e+01,nan
7.802634366336816640e+01,6.848812424406970933e+01,2.615000000000000000e+03,7.581340000000000146e+02,4.928039999999999736e+02,4.005299999999999727e+02,3.190720000000000027e+02,2.372760000000000105e+02,1.642680000000000007e+02,1.206659999999999968e+02,5.948799999999999955e+01,nan
7.802632763820427897e+01,6.848822578573924602e+01,2.616000000000000000e+03,7.581340000000000146e+02,4.944939999999999714e+02,4.012059999999999604e+02,3.194099999999999682e+02,2.372760000000000105e+02,1.642680000000000007e+02,1.206659999999999968e+02,5.948799999999999955e+01,nan
7.802630606028682791e+01,6.848830301361716977e+01,2.617000000000000000e+03,7.584720000000000937e+02,4.944939999999999714e+02,4.012059999999999604e+02,3.190720000000000027e+02,2.376140000000000327e+02,1.642680000000000007e+02,1.210039999999999907e+02,5.915000000000000568e+01,nan
7.802628629061376841e+01,6.848839040013407953e+01,2.618000000000000000e+03,7.584720000000000937e+02,4.944939999999999714e+02,4.008679999999999950e+02,3.194099999999999682e+02,2.376140000000000327e+02,1.646059999999999945e+02,1.210039999999999907e+02,5.915000000000000568e+01,nan
7.802626904869542557e+01,6.848848955930891691e+01,2.619000000000000000e+03,7.588099999999999454e+02,4.934799999999999613e+02,4.012059999999999604e+02,3.194099999999999682e+02,2.376140000000000327e+02,1.646059999999999945e+02,1.210039999999999907e+02,5.915000000000000568e+01,nan
7.802626795649133840e+01,6.848860275298476097e+01,2.620000000000000000e+03,7.584720000000000937e+02,4.938179999999999836e+02,4.012059999999999604e+02,3.194099999999999682e+02,2.376140000000000327e+02,1.646059999999999945e+02,1.210039999999999907e+02,5.915000000000000568e+01,nan
7.802626034361371410e+01,6.848871710182041284e+01,2.621000000000000000e+03,7.584720000000000937e+02,4.938179999999999836e+02,4.012059999999999604e+02,3.190720000000000027e+02,2.376140000000000327e+02,1.649439999999999884e+02,1.210039999999999907e+02,5.915000000000000568e+01,nan
